id_annonce,type_bien,ville,quartier,quartier_groupe,prix_m2,surface_m2,nb_chambres,source
14622,Riad,Agadir,Targa,Autre_Agadir,8163.27,490.0,5,Avito
14623,Riad,Agadir,Agdal,Autre_Agadir,9326.92,520.0,5,Avito
14625,Riad,Agadir,Route D Ourika,Route D Ourika,1200.0,1000.0,2,Avito
14626,Riad,Agadir,Route De Casablanca,Autre_Agadir,8000.0,425.0,6,Avito
14629,Riad,Agadir,Guéliz,Autre_Agadir,8911.82,533.0,4,Avito
14631,Riad,Agadir,Targa,Autre_Agadir,8196.72,1098.0,6,Avito
14634,Riad,Agadir,Ancienne Médina,Autre_Agadir,21052.63,95.0,3,Avito
14637,Riad,Agadir,Ancienne Médina,Autre_Agadir,21118.01,161.0,7,Avito
14638,Riad,Agadir,Ancienne Médina,Autre_Agadir,15294.12,850.0,10,Avito
14639,Riad,Agadir,Route De Tahanaoute,Autre_Agadir,14914.63,246.0,3,Avito
14640,Riad,Agadir,Route De Tahanaoute,Autre_Agadir,15036.59,246.0,3,Avito
14641,Riad,Agadir,Targa,Autre_Agadir,12690.0,400.0,3,Avito
14642,Riad,Agadir,Merzouga,Autre_Agadir,6041.67,240.0,6,Avito
14644,Riad,Agadir,Targa,Autre_Agadir,11500.0,400.0,5,Avito
14647,Riad,Agadir,Route D Ourika,Route D Ourika,2000.0,500.0,3,Avito
14648,Riad,Agadir,Route De Tahanaoute,Autre_Agadir,14800.0,250.0,3,Avito
14653,Riad,Agadir,Palmeraie,Autre_Agadir,18695.65,115.0,2,Avito
14654,Riad,Agadir,Agdal,Autre_Agadir,10600.0,500.0,4,Avito
14655,Riad,Agadir,Targa,Autre_Agadir,11111.11,306.0,4,Avito
14657,Riad,Agadir,Route D Ourika,Route D Ourika,1454.55,1100.0,3,Avito
14661,Riad,Agadir,Autre Secteur,Autre Secteur,14250.0,400.0,4,Avito
14662,Riad,Agadir,Sidi Abdelkrim,Autre_Agadir,4473.68,76.0,2,Avito
14664,Riad,Agadir,Route De Casablanca,Autre_Agadir,12000.0,250.0,2,Avito
14667,Riad,Agadir,Route De Casablanca,Autre_Agadir,8470.59,425.0,6,Avito
14671,Riad,Agadir,Route De Tahanaoute,Autre_Agadir,15178.57,560.0,5,Avito
14672,Riad,Agadir,Marrakech,Autre_Agadir,109693.88,392.0,6,Avito
14674,Riad,Agadir,Route De Ouarzazate,Autre_Agadir,1107.23,858.0,2,Avito
14675,Riad,Agadir,Bab Aylan,Autre_Agadir,6225.68,257.0,8,Avito
14681,Riad,Agadir,Mabrouka,Autre_Agadir,9116.81,351.0,6,Avito
14682,Riad,Agadir,Amelkis,Autre_Agadir,19215.69,1020.0,4,Avito
14685,Riad,Agadir,Autre Secteur,Autre Secteur,20895.52,201.0,3,Avito
14686,Riad,Agadir,Safi 1,Autre_Agadir,6220.1,209.0,10,Avito
14687,Riad,Agadir,Bab Doukkala,Autre_Agadir,20000.0,160.0,6,Avito
14688,Riad,Agadir,Bab Lhmar,Autre_Agadir,25833.33,120.0,5,Avito
14690,Riad,Agadir,Route D Ourika,Route D Ourika,3272.73,550.0,3,Avito
14691,Riad,Agadir,Route D Ourika,Route D Ourika,1300.0,1000.0,3,Avito
14692,Riad,Agadir,Route D Ourika,Route D Ourika,1300.0,1000.0,4,Avito
14696,Riad,Agadir,Tiznit,Autre_Agadir,3076.92,130.0,3,Avito
14697,Riad,Agadir,Route De Casablanca,Autre_Agadir,21485.0,300.0,6,Avito
14699,Riad,Agadir,Autre Secteur,Autre Secteur,10000.0,400.0,7,Avito
14701,Riad,Agadir,Route D Ourika,Route D Ourika,1687.5,800.0,3,Avito
14702,Riad,Agadir,Route De Tamansourt,Autre_Agadir,7343.75,320.0,3,Avito
14703,Riad,Agadir,Hay Targa,Autre_Agadir,14500.0,200.0,9,Avito
14707,Riad,Agadir,Route De Fès,Autre_Agadir,1517.86,560.0,4,Avito
14708,Riad,Agadir,Route D Ourika,Route D Ourika,2333.33,1500.0,3,Avito
14710,Riad,Agadir,Targa,Autre_Agadir,10133.33,375.0,7,Avito
14711,Riad,Agadir,Agdal,Autre_Agadir,8214.29,560.0,4,Avito
14713,Riad,Agadir,Route De Ouarzazate,Autre_Agadir,2243.75,800.0,4,Avito
14715,Riad,Agadir,Targa,Autre_Agadir,20555.56,180.0,4,Avito
14716,Riad,Agadir,Amelkis,Autre_Agadir,10926.66,1009.0,5,Avito
14717,Riad,Agadir,Ancienne Médina,Autre_Agadir,44017.09,117.0,8,Avito
14718,Riad,Agadir,Targa,Autre_Agadir,8515.48,1098.0,6,Avito
14720,Riad,Agadir,Route De Casablanca,Autre_Agadir,12944.98,309.0,7,Avito
14721,Riad,Agadir,Route De Fès,Autre_Agadir,1615.97,526.0,4,Avito
14724,Riad,Agadir,Ancienne Médina,Autre_Agadir,11111.11,117.0,6,Avito
14725,Riad,Agadir,Ancienne Médina,Autre_Agadir,11111.11,117.0,6,Avito
14726,Riad,Agadir,Autre Secteur,Autre Secteur,7114.42,520.0,5,Avito
14728,Riad,Agadir,Route D Agadir   Essaouira,Autre_Agadir,10000.0,350.0,5,Avito
14732,Riad,Agadir,Sidi Bouzid,Autre_Agadir,8530.81,211.0,5,Avito
14733,Riad,Agadir,Targa,Autre_Agadir,5908.42,677.0,7,Avito
14736,Riad,Agadir,Route D Ourika,Route D Ourika,2500.0,1000.0,3,Avito
14738,Riad,Agadir,Route D Amezmiz,Autre_Agadir,18055.56,360.0,4,Avito
14739,Riad,Agadir,Agdal,Autre_Agadir,6285.71,350.0,4,Avito
18228,Riad,Casablanca,Laimoune,Laimoune,12705.88,340.0,4,Avito
18229,Riad,Casablanca,Maârif Extension,Maârif Extension,16756.03,746.0,3,Avito
18230,Riad,Casablanca,Route D Azemmour,Autre_Casablanca,15909.09,220.0,5,Avito
18231,Riad,Casablanca,Anfa,Anfa,19000.0,500.0,4,Avito
18232,Riad,Casablanca,Hay Hassani,Hay Hassani,18197.28,294.0,5,Avito
18233,Riad,Casablanca,Florida,Autre_Casablanca,13000.0,750.0,5,Avito
18234,Riad,Casablanca,Hay Hassani,Hay Hassani,9752.07,605.0,4,Avito
18235,Riad,Casablanca,Ain Sebaa,Ain Sebaa,12121.21,264.0,3,Avito
18236,Riad,Casablanca,Oulfa,Oulfa,9465.02,486.0,3,Avito
18237,Riad,Casablanca,Anfa,Anfa,24227.23,1197.0,4,Avito
18240,Riad,Casablanca,Hay Hassani,Hay Hassani,41025.64,78.0,4,Avito
18241,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,13136.73,373.0,5,Avito
18242,Riad,Casablanca,Californie,Californie,14000.0,1000.0,4,Avito
18243,Riad,Casablanca,Oulfa,Oulfa,10179.64,334.0,4,Avito
18244,Riad,Casablanca,Autre Secteur,Autre Secteur,19545.45,220.0,4,Avito
18246,Riad,Casablanca,Oulfa,Oulfa,13000.0,300.0,4,Avito
18247,Riad,Casablanca,Californie,Californie,22113.02,407.0,3,Avito
18248,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,20700.64,314.0,6,Avito
18249,Riad,Casablanca,Aïn Diab,Aïn Diab,20238.1,420.0,4,Avito
18250,Riad,Casablanca,Oasis,Oasis,7922.54,284.0,3,Avito
18252,Riad,Casablanca,Hay Hassani,Hay Hassani,34482.76,116.0,4,Avito
18253,Riad,Casablanca,Californie,Californie,11000.0,1150.0,4,Avito
18254,Riad,Casablanca,Palmier,Palmier,16250.0,400.0,4,Avito
18255,Riad,Casablanca,Aïn Chock,Aïn Chock,18579.23,183.0,4,Avito
18256,Riad,Casablanca,Route D El Jadida,Autre_Casablanca,9615.38,260.0,6,Avito
18257,Riad,Casablanca,Oulfa,Oulfa,8356.55,359.0,3,Avito
18258,Riad,Casablanca,Oulfa,Oulfa,13580.25,243.0,5,Avito
18260,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,11363.64,616.0,7,Avito
18261,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,16417.91,469.0,2,Avito
18262,Riad,Casablanca,Californie,Californie,11734.69,980.0,7,Avito
18263,Riad,Casablanca,Ain Sebaa,Ain Sebaa,10000.0,450.0,6,Avito
18264,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,8012.05,830.0,4,Avito
18265,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,15714.29,350.0,7,Avito
18266,Riad,Casablanca,Oasis,Oasis,11791.59,1094.0,5,Avito
18268,Riad,Casablanca,Oasis,Oasis,19950.12,401.0,4,Avito
18269,Riad,Casablanca,Anfa,Anfa,22321.43,224.0,4,Avito
18270,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,12715.52,464.0,5,Avito
18271,Riad,Casablanca,Autre Secteur,Autre Secteur,5892.86,336.0,3,Avito
18272,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,7422.59,549.0,5,Avito
18275,Riad,Casablanca,Ain Sebaa,Ain Sebaa,13750.0,320.0,6,Avito
18276,Riad,Casablanca,Aïn Diab,Aïn Diab,22198.73,473.0,4,Avito
18277,Riad,Casablanca,Ain Sebaa,Ain Sebaa,6101.69,295.0,4,Avito
18278,Riad,Casablanca,Longchamps,Autre_Casablanca,16718.91,957.0,4,Avito
18280,Riad,Casablanca,Californie,Californie,14285.71,574.0,3,Avito
18281,Riad,Casablanca,Californie,Californie,15733.33,750.0,4,Avito
18283,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,14008.62,464.0,6,Avito
18284,Riad,Casablanca,Autre Secteur,Autre Secteur,14349.78,223.0,7,Avito
18293,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,10666.67,450.0,5,Avito
18294,Riad,Casablanca,Hay Hassani,Hay Hassani,19095.48,199.0,9,Avito
18296,Riad,Casablanca,Longchamps,Autre_Casablanca,21691.79,597.0,4,Avito
18297,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,16000.0,250.0,4,Avito
18298,Riad,Casablanca,Nassim,Nassim,9000.0,600.0,5,Avito
18299,Riad,Casablanca,Aïn Diab,Aïn Diab,15619.39,557.0,5,Avito
18301,Riad,Casablanca,Nassim,Nassim,6875.0,720.0,10,Avito
18302,Riad,Casablanca,Oasis,Oasis,13800.0,500.0,3,Avito
18304,Riad,Casablanca,Polo,Polo,13225.81,620.0,4,Avito
18306,Riad,Casablanca,Oasis,Oasis,20645.16,465.0,6,Avito
18307,Riad,Casablanca,Franceville,Autre_Casablanca,22637.8,508.0,7,Avito
18308,Riad,Casablanca,Polo,Polo,5714.29,980.0,6,Avito
18309,Riad,Casablanca,Polo,Polo,12915.13,542.0,6,Avito
18310,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,13621.26,301.0,5,Avito
18312,Riad,Casablanca,Anfa,Anfa,21917.81,365.0,4,Avito
18313,Riad,Casablanca,Almaz,Almaz,23000.0,200.0,4,Avito
18314,Riad,Casablanca,Aïn Chock,Aïn Chock,11142.86,700.0,5,Avito
18317,Riad,Casablanca,Aïn Chock,Aïn Chock,11666.67,240.0,4,Avito
18318,Riad,Casablanca,Anfa,Anfa,17391.3,460.0,4,Avito
18319,Riad,Casablanca,Hay Hana,Autre_Casablanca,19095.48,199.0,9,Avito
18321,Riad,Casablanca,Al Qods,Al Qods,6428.57,560.0,5,Avito
18322,Riad,Casablanca,Habous,Autre_Casablanca,8474.58,708.0,10,Avito
18325,Riad,Casablanca,Autre Secteur,Autre Secteur,20588.24,680.0,4,Avito
18330,Riad,Casablanca,Hay Hassani,Hay Hassani,7382.55,149.0,3,Avito
18333,Riad,Casablanca,Anfa,Anfa,20533.88,487.0,5,Avito
18335,Riad,Casablanca,Anfa,Anfa,15505.62,890.0,4,Avito
18337,Riad,Casablanca,Sidi Bernoussi,Sidi Bernoussi,18439.72,141.0,5,Avito
18339,Riad,Casablanca,Anfa,Anfa,17747.44,1465.0,4,Avito
18340,Riad,Casablanca,Polo,Polo,24609.38,256.0,7,Avito
18341,Riad,Casablanca,Californie,Californie,13658.94,1208.0,5,Avito
18342,Riad,Casablanca,Californie,Californie,17763.16,608.0,5,Avito
18343,Riad,Casablanca,Florida,Autre_Casablanca,12944.16,394.0,5,Avito
18344,Riad,Casablanca,Lissasfa,Autre_Casablanca,20283.02,212.0,6,Avito
18345,Riad,Casablanca,Laimoune,Laimoune,13355.59,599.0,7,Avito
18346,Riad,Casablanca,Racine,Racine,19680.0,625.0,5,Avito
18347,Riad,Casablanca,Aïn Chock,Aïn Chock,18703.24,401.0,4,Avito
18348,Riad,Casablanca,Aïn Chock,Aïn Chock,22088.35,249.0,6,Avito
18350,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,14523.81,420.0,6,Avito
18351,Riad,Casablanca,Al Qods,Al Qods,20422.54,142.0,6,Avito
18352,Riad,Casablanca,Oulfa,Oulfa,12313.43,268.0,4,Avito
18353,Riad,Casablanca,C.I.L,Autre_Casablanca,24625.27,467.0,1,Avito
18354,Riad,Casablanca,2 Mars,2 Mars,12500.0,240.0,10,Avito
18355,Riad,Casablanca,Autre Secteur,Autre Secteur,13333.33,210.0,5,Avito
18356,Riad,Casablanca,Californie,Californie,12396.69,484.0,5,Avito
18357,Riad,Casablanca,Aïn Diab,Aïn Diab,26451.61,310.0,3,Avito
18358,Riad,Casablanca,Les princesses,Les princesses,20000.0,546.0,6,Avito
18359,Riad,Casablanca,Florida,Autre_Casablanca,16339.87,306.0,4,Avito
18360,Riad,Casablanca,Hay Inara,Autre_Casablanca,21250.0,120.0,4,Avito
18361,Riad,Casablanca,Gauthier,Gauthier,25684.93,292.0,4,Avito
18362,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,19230.77,390.0,6,Avito
18363,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,13265.31,490.0,3,Avito
18365,Riad,Casablanca,Nassim,Nassim,17333.33,300.0,5,Avito
18367,Riad,Casablanca,Florida,Autre_Casablanca,11170.21,376.0,4,Avito
18372,Riad,Casablanca,Nassim,Nassim,21904.76,210.0,5,Avito
18373,Riad,Casablanca,Lissasfa,Autre_Casablanca,20142.18,211.0,6,Avito
18382,Riad,Casablanca,Laimoune,Laimoune,20000.0,200.0,4,Avito
18385,Riad,Casablanca,Polo,Polo,16625.0,400.0,4,Avito
18388,Riad,Casablanca,Nassim,Nassim,21904.76,210.0,5,Avito
18389,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,19521.91,251.0,4,Avito
18390,Riad,Casablanca,Californie,Californie,12454.74,1381.0,4,Avito
18391,Riad,Casablanca,Californie,Californie,19801.98,303.0,7,Avito
18392,Riad,Casablanca,Aïn Diab,Aïn Diab,22058.82,680.0,5,Avito
18393,Riad,Casablanca,Bourgogne,Bourgogne,17741.94,620.0,4,Avito
18394,Riad,Casablanca,Polo,Polo,8750.0,800.0,5,Avito
18395,Riad,Casablanca,Californie,Californie,11940.3,67.0,2,Avito
18396,Riad,Casablanca,Californie,Californie,19200.0,250.0,6,Avito
18397,Riad,Casablanca,Laimoune,Laimoune,18333.33,240.0,4,Avito
18398,Riad,Casablanca,Autre Secteur,Autre Secteur,8510.64,940.0,6,Avito
18399,Riad,Casablanca,Aïn Borja,Aïn Borja,10000.0,289.0,4,Avito
18403,Riad,Casablanca,2 Mars,2 Mars,22000.0,250.0,6,Avito
18404,Riad,Casablanca,Autre Secteur,Autre Secteur,11192.21,411.0,2,Avito
18405,Riad,Casablanca,Hay Hassani,Hay Hassani,36231.88,69.0,3,Avito
18408,Riad,Casablanca,Almaz,Almaz,9500.0,534.0,1,Avito
18410,Riad,Casablanca,Laimoune,Laimoune,15517.24,580.0,5,Avito
18412,Riad,Casablanca,Aïn Diab,Aïn Diab,18690.48,420.0,3,Avito
18413,Riad,Casablanca,Oasis,Oasis,12000.0,621.0,6,Avito
18414,Riad,Casablanca,Florida,Autre_Casablanca,9784.41,603.0,4,Avito
18415,Riad,Casablanca,Autre Secteur,Autre Secteur,18888.89,450.0,6,Avito
18416,Riad,Casablanca,2 Mars,2 Mars,9500.0,400.0,6,Avito
18418,Riad,Casablanca,Oasis,Oasis,21996.67,601.0,6,Avito
18421,Riad,Casablanca,Californie,Californie,19000.0,500.0,5,Avito
18423,Riad,Casablanca,Polo,Polo,14074.07,270.0,5,Avito
18426,Riad,Casablanca,Polo,Polo,8666.67,1500.0,6,Avito
18428,Riad,Casablanca,Oulfa,Oulfa,16923.08,325.0,6,Avito
18429,Riad,Casablanca,Sidi Bernoussi,Sidi Bernoussi,9500.0,400.0,7,Avito
18431,Riad,Casablanca,Almaz,Almaz,17250.0,400.0,5,Avito
18432,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,13730.16,630.0,5,Avito
18438,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,19626.17,1070.0,5,Avito
18439,Riad,Casablanca,Nassim,Nassim,12234.04,282.0,4,Avito
18440,Riad,Casablanca,Nassim,Nassim,11890.24,328.0,4,Avito
18441,Riad,Casablanca,Aïn Chock,Aïn Chock,15333.33,300.0,5,Avito
18442,Riad,Casablanca,Nassim,Nassim,21086.96,230.0,5,Avito
18444,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,21421.62,1027.0,4,Avito
18445,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,16417.91,469.0,5,Avito
18447,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,10666.67,450.0,4,Avito
18448,Riad,Casablanca,Sidi Othmane,Sidi Othmane,13407.82,358.0,4,Avito
18449,Riad,Casablanca,Aïn Diab,Aïn Diab,22988.51,609.0,5,Avito
18450,Riad,Casablanca,Oasis,Oasis,12949.64,1390.0,9,Avito
18451,Riad,Casablanca,Hay Hana,Autre_Casablanca,19375.0,160.0,4,Avito
18452,Riad,Casablanca,Hay Hana,Autre_Casablanca,31034.48,174.0,4,Avito
18453,Riad,Casablanca,Aïn Diab,Aïn Diab,12957.32,656.0,3,Avito
18454,Riad,Casablanca,Hay Hana,Autre_Casablanca,29787.23,188.0,4,Avito
18455,Riad,Casablanca,Aïn Diab,Aïn Diab,26479.75,321.0,4,Avito
18458,Riad,Casablanca,C.I.L,Autre_Casablanca,20000.0,440.0,6,Avito
18461,Riad,Casablanca,Mers Sultan,Mers Sultan,16184.21,76.0,6,Avito
18462,Riad,Casablanca,Hay Hassani,Hay Hassani,34567.9,81.0,4,Avito
18463,Riad,Casablanca,Hay Hassani,Hay Hassani,13744.86,243.0,6,Avito
18464,Riad,Casablanca,Californie,Californie,20562.77,462.0,5,Avito
18465,Riad,Casablanca,Autre Secteur,Autre Secteur,16835.02,594.0,4,Avito
18466,Riad,Casablanca,Autre Secteur,Autre Secteur,25274.73,182.0,4,Avito
18467,Riad,Casablanca,Aïn Diab,Aïn Diab,20000.0,375.0,4,Avito
18469,Riad,Casablanca,Hay Laymouna,Autre_Casablanca,24166.67,120.0,3,Avito
18470,Riad,Casablanca,Aïn Chock,Aïn Chock,17391.3,460.0,5,Avito
18471,Riad,Casablanca,Aïn Chock,Aïn Chock,5869.57,460.0,4,Avito
18473,Riad,Casablanca,Polo,Polo,21630.62,601.0,5,Avito
18475,Riad,Casablanca,Hay Hassani,Hay Hassani,15021.46,466.0,5,Avito
18477,Riad,Casablanca,Al Qods,Al Qods,8333.33,240.0,4,Avito
18478,Riad,Casablanca,Aïn Chock,Aïn Chock,26000.0,200.0,3,Avito
18480,Riad,Casablanca,Anfa,Anfa,17043.48,575.0,5,Avito
18481,Riad,Casablanca,Californie,Californie,14166.67,1200.0,4,Avito
18482,Riad,Casablanca,Californie,Californie,11000.0,1000.0,4,Avito
18483,Riad,Casablanca,Aïn Chock,Aïn Chock,17532.47,154.0,5,Avito
18489,Riad,Casablanca,Nassim,Nassim,9166.67,600.0,6,Avito
18490,Riad,Casablanca,Californie,Californie,18840.58,690.0,2,Avito
18495,Riad,Casablanca,Sidi Belyout,Autre_Casablanca,20000.0,130.0,8,Avito
18496,Riad,Casablanca,Californie,Californie,18750.0,720.0,6,Avito
18497,Riad,Casablanca,Californie,Californie,23913.04,276.0,4,Avito
18498,Riad,Casablanca,Californie,Californie,22429.91,1070.0,5,Avito
18501,Riad,Casablanca,Autre Secteur,Autre Secteur,7074.34,834.0,4,Avito
18502,Riad,Casablanca,Autre Secteur,Autre Secteur,11000.0,700.0,3,Avito
18503,Riad,Casablanca,Al Qods,Al Qods,25714.29,140.0,5,Avito
18504,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,22600.62,323.0,3,Avito
18506,Riad,Casablanca,Californie,Californie,17910.45,1005.0,6,Avito
18507,Riad,Casablanca,Oasis,Oasis,16423.36,274.0,3,Avito
18509,Riad,Casablanca,Aïn Chock,Aïn Chock,21600.0,250.0,2,Avito
18514,Riad,Casablanca,Aïn Diab,Aïn Diab,23501.2,417.0,4,Avito
18515,Riad,Casablanca,Californie,Californie,22000.0,1000.0,5,Avito
18521,Riad,Casablanca,Oulfa,Oulfa,13114.75,366.0,5,Avito
18522,Riad,Casablanca,C.I.L,Autre_Casablanca,18968.33,600.0,5,Avito
18527,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,13000.0,400.0,3,Avito
18532,Riad,Casablanca,Californie,Californie,18444.67,1003.0,4,Avito
18535,Riad,Casablanca,Hay Hana,Autre_Casablanca,13170.73,205.0,4,Avito
18537,Riad,Casablanca,Hay Mohammadi,Hay Mohammadi,26086.96,230.0,5,Avito
18538,Riad,Casablanca,Oasis,Oasis,14393.94,528.0,4,Avito
18541,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,17333.33,300.0,5,Avito
18544,Riad,Casablanca,Polo,Polo,15007.9,633.0,5,Avito
18545,Riad,Casablanca,Californie,Californie,13666.35,1061.0,8,Avito
18547,Riad,Casablanca,Aïn Diab,Aïn Diab,22354.69,671.0,4,Avito
18548,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,19200.0,250.0,6,Avito
18550,Riad,Casablanca,Ain Sebaa,Ain Sebaa,13548.39,310.0,6,Avito
18552,Riad,Casablanca,Californie,Californie,15549.6,373.0,5,Avito
18553,Riad,Casablanca,Aïn Diab,Aïn Diab,20000.0,400.0,4,Avito
18554,Riad,Casablanca,Polo,Polo,10511.36,704.0,6,Avito
18555,Riad,Casablanca,Autre Secteur,Autre Secteur,12072.43,497.0,4,Avito
18556,Riad,Casablanca,Californie,Californie,14889.87,1135.0,7,Avito
18557,Riad,Casablanca,Oulfa,Oulfa,18723.4,235.0,4,Avito
18558,Riad,Casablanca,Racine,Racine,55789.47,475.0,8,Avito
18560,Riad,Casablanca,Aïn Chock,Aïn Chock,15602.84,141.0,3,Avito
18563,Riad,Casablanca,Californie,Californie,20746.89,723.0,5,Avito
18564,Riad,Casablanca,Polo,Polo,9943.18,704.0,6,Avito
18565,Riad,Casablanca,Aïn Chock,Aïn Chock,9501.1,1363.0,4,Avito
18566,Riad,Casablanca,2 Mars,2 Mars,20000.0,160.0,5,Avito
18571,Riad,Casablanca,Polo,Polo,9942.0,1207.0,4,Avito
18572,Riad,Casablanca,Hay Hana,Autre_Casablanca,16992.67,409.0,5,Avito
18573,Riad,Casablanca,Polo,Polo,9340.66,728.0,4,Avito
18578,Riad,Casablanca,Hay Inara,Autre_Casablanca,15602.84,141.0,3,Avito
18581,Riad,Casablanca,Anfa,Anfa,16961.81,576.0,4,Avito
18583,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,11111.11,450.0,5,Avito
18584,Riad,Casablanca,Polo,Polo,9942.0,1207.0,4,Avito
18586,Riad,Casablanca,Californie,Californie,13117.87,1052.0,4,Avito
18587,Riad,Casablanca,Polo,Polo,9511.34,1146.0,4,Avito
18588,Riad,Casablanca,Habous,Autre_Casablanca,11226.25,1158.0,4,Avito
18589,Riad,Casablanca,Autre Secteur,Autre Secteur,18421.05,190.0,3,Avito
18591,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,12337.66,616.0,6,Avito
18594,Riad,Casablanca,Oulfa,Oulfa,12313.43,268.0,4,Avito
18595,Riad,Casablanca,Ain Sebaa,Ain Sebaa,16666.67,210.0,5,Avito
18596,Riad,Casablanca,Californie,Californie,19017.43,631.0,4,Avito
18598,Riad,Casablanca,Ain Sebaa,Ain Sebaa,12500.0,400.0,7,Avito
18599,Riad,Casablanca,Anfa,Anfa,24486.8,341.0,4,Avito
18600,Riad,Casablanca,Autre Secteur,Autre Secteur,17449.66,149.0,3,Avito
18601,Riad,Casablanca,Al Qods,Al Qods,27142.86,140.0,5,Avito
18602,Riad,Casablanca,Californie,Californie,6043.05,604.0,6,Avito
18604,Riad,Casablanca,Oasis,Oasis,11000.0,949.0,4,Avito
18605,Riad,Casablanca,Oulfa,Oulfa,13333.33,300.0,5,Avito
18608,Riad,Casablanca,Sidi Moumen,Sidi Moumen,13000.0,250.0,5,Avito
18812,Riad,Casablanca,Oulfa,Oulfa,14181.82,275.0,7,Avito
18611,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,13865.55,714.0,5,Avito
18613,Riad,Casablanca,Polo,Polo,13750.0,360.0,3,Avito
18614,Riad,Casablanca,Aïn Diab,Aïn Diab,18450.0,200.0,4,Avito
18615,Riad,Casablanca,Laimoune,Laimoune,11889.6,471.0,5,Avito
18617,Riad,Casablanca,Autre Secteur,Autre Secteur,12019.23,624.0,4,Avito
18618,Riad,Casablanca,Hay Chrifa,Autre_Casablanca,6750.0,800.0,3,Avito
18620,Riad,Casablanca,Aïn Diab,Aïn Diab,33864.54,251.0,3,Avito
18622,Riad,Casablanca,Sidi Maarouf,Sidi Maarouf,13751.99,629.0,5,Avito
18627,Riad,Casablanca,Autre Secteur,Autre Secteur,15945.33,439.0,5,Avito
18629,Riad,Casablanca,Ain Sebaa,Ain Sebaa,12642.05,704.0,8,Avito
18630,Riad,Casablanca,Aïn Chock,Aïn Chock,15833.33,120.0,4,Avito
18631,Riad,Casablanca,Aïn Chock,Aïn Chock,41666.67,120.0,4,Avito
18635,Riad,Casablanca,Aïn Diab,Aïn Diab,24671.05,608.0,5,Avito
18636,Riad,Casablanca,Aïn Diab,Aïn Diab,17948.72,780.0,5,Avito
18637,Riad,Casablanca,Aïn Diab,Aïn Diab,22471.91,890.0,5,Avito
18639,Riad,Casablanca,Aïn Diab,Aïn Diab,15891.47,516.0,6,Avito
18640,Riad,Casablanca,Al Qods,Al Qods,12323.94,142.0,3,Avito
18644,Riad,Casablanca,Californie,Californie,18305.08,885.0,6,Avito
18646,Riad,Casablanca,Californie,Californie,20054.69,1097.0,5,Avito
18647,Riad,Casablanca,Errahma,Errahma,7111.11,450.0,4,Avito
18648,Riad,Casablanca,Polo,Polo,13723.0,787.0,4,Avito
18650,Riad,Casablanca,Ain Sebaa,Ain Sebaa,20000.0,160.0,7,Avito
18651,Riad,Casablanca,Aïn Diab,Aïn Diab,18181.82,495.0,5,Avito
18652,Riad,Casablanca,Sidi Bernoussi,Sidi Bernoussi,14388.49,278.0,3,Avito
18653,Riad,Casablanca,Polo,Polo,16750.0,160.0,4,Avito
18654,Riad,Casablanca,Autre Secteur,Autre Secteur,7191.78,292.0,4,Avito
18659,Riad,Casablanca,Californie,Californie,20593.08,1214.0,5,Avito
18661,Riad,Casablanca,Route D Azemmour,Autre_Casablanca,19534.88,430.0,3,Avito
18662,Riad,Casablanca,Aïn Diab,Aïn Diab,18763.8,453.0,5,Avito
18665,Riad,Casablanca,Anfa,Anfa,22540.98,488.0,4,Avito
18669,Riad,Casablanca,Mers Sultan,Mers Sultan,16129.03,930.0,10,Avito
18671,Riad,Casablanca,Aïn Diab,Aïn Diab,20202.02,396.0,8,Avito
18672,Riad,Casablanca,Centre Ville,Autre_Casablanca,23076.92,390.0,6,Avito
18678,Riad,Casablanca,Californie,Californie,19940.18,1003.0,4,Avito
18683,Riad,Casablanca,Autre Secteur,Autre Secteur,18367.35,245.0,5,Avito
